,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
10,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-1,0.05899878218770027,0.24617361262063422,1356.4686674403554,1274.4483051044467,2498.4182257401317,0.07036994485294118,-320.65196844689063,121.21930945405177,-56.05781550872422,22.49477088654843,-19.527333424214774,-40.05260763940351,-33.1013037853964,-27.815748260111487,-24.8445503357964,-5.650209103351165,-26.77100047684125,-2.031792280511152,-12.951016530644871,-21.740241833399686,0.4014912029923322,-18.814228629644397,-1.7911136994102062,5.100019142413527,-5.33746985488555,-3.8114608741633993,abhogi
11,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-2,0.05899878218770027,0.24617361262063422,1356.4686674403554,1274.4483051044467,2498.4182257401317,0.07036994485294118,-320.65196844689063,121.21930945405177,-56.05781550872422,22.49477088654843,-19.527333424214774,-40.05260763940351,-33.1013037853964,-27.815748260111487,-24.8445503357964,-5.650209103351165,-26.77100047684125,-2.031792280511152,-12.951016530644871,-21.740241833399686,0.4014912029923322,-18.814228629644397,-1.7911136994102062,5.100019142413527,-5.33746985488555,-3.8114608741633993,abhogi
12,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-3,0.05910329148173332,0.24425845016867506,1392.11238578062,1251.8214635471081,2544.9929441091813,0.08243487567724458,-329.59333117393516,110.3789153639757,-47.964584392580875,22.780718479066493,-13.527984022610648,-40.87415275324743,-31.066450978206912,-32.143939876189144,-24.039670999207964,-13.100318158254293,-22.950225728924355,-2.452562172635241,-11.699258919122224,-16.888205080778317,-0.646839155140456,-16.45050264777414,-2.700809169075276,5.976685651225329,-5.483521585452946,-2.2263572172612154,abhogi
13,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-4,0.08272280544042587,0.22573749627493525,1670.9014841992348,1312.4013726522232,2893.59083618542,0.10831718326722137,-338.69140880560246,60.55138708272858,-89.47745705345768,16.50667661924837,-14.864409531446963,-22.246753094669277,-24.814317049350997,-42.687400832067425,-25.47620490185608,-15.289234083326985,-34.04099870007633,-8.10238296768812,-6.153394773205631,-6.162684862146539,6.889622446692139,6.8429980872830285,27.54478081876705,25.23644499468482,10.990064917187224,3.0251158067417014,abhogi
14,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-5,0.0845327079296112,0.23324559425776303,1619.7763347012274,1337.155320716566,2850.5077633695337,0.09298847777186532,-305.73107642470325,73.50091546919876,-85.88647275073878,13.363963372067056,-21.652719700261045,-24.74004274338456,-27.50342282092809,-46.126528234006976,-31.07771376583115,-14.52441439870434,-36.500867657609966,1.9446495107915283,-1.8299811151703385,-3.157859971009024,16.182767672530225,4.63365045413919,18.451870791783474,13.872620399433462,-1.077573293247676,-2.377937880416499,abhogi
15,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-6,0.054107725620269775,0.25934106111599436,1337.3170579599434,1206.0418024223159,2477.7183509094425,0.07172178853037926,-319.562674280507,122.83398309063706,-53.85598896390422,29.42234431278417,-10.343315363322239,-38.113158821255716,-27.329706060957445,-37.23805082821639,-23.07204411289003,-6.859161333624643,-23.819533010218425,-1.064037957682041,-10.650989471728048,-15.83033112648358,0.7574362753161628,-20.01219417122157,-2.681336183870351,5.711450955330324,-6.997639821995697,-0.9235134921415575,abhogi
16,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-7,0.05895070731639862,0.2529799118209479,1138.9755534284302,1046.5669224990238,1990.921294504644,0.0677433545375387,-350.97373425080974,118.09656679968758,-52.710056022393516,10.18719257762164,-20.86716738605995,-33.498997331424754,-21.34799046979714,-38.878378391490884,-26.002486486553114,-9.962376868726478,-22.49043046005394,-7.453326326442298,-9.933518263714644,-17.642527350676087,-3.9592535584563033,-17.266626073544597,-1.5773062511825817,8.300700089873684,-3.101975698720884,4.708972744130098,abhogi
17,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-8,0.06346879154443741,0.23190194186228147,1317.737938167249,1132.372058157511,2336.2442063842395,0.07515676398026316,-335.3473275170177,107.27873855057145,-71.63326778478545,10.845114199686137,-19.106054978931148,-31.52025368531496,-23.578408046688843,-47.07097200436242,-24.9267155864259,-7.296823189489907,-29.28406402302616,-9.020241571254013,-10.288913362605342,-19.520127483120174,-2.068480865899914,-9.1583025562891,9.374667056808839,21.830774051432908,7.754449985135683,7.302380260634733,abhogi
18,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-9,0.05837308242917061,0.2309080517651306,1719.5849618410468,1283.7964506273408,2903.490776321836,0.10926011029411764,-359.9409101954319,72.26551817109383,-81.6368825241723,13.231062350415499,-19.211458836963857,-24.555350190925132,-28.888392193788807,-43.943288364434906,-23.978335025046103,-9.430043182229898,-31.925068190768627,-9.452231455559543,-6.697033644995235,-15.447882784413594,1.3753888599327107,-4.305984808393251,22.97426126378454,29.23994878637523,8.943161620964169,8.695066324642353,abhogi
19,Ananthalakshmi Sadagopan - Sri Lakshmi Varaham-10,0.060751333832740784,0.25420807029095943,1409.6808476293106,1182.5080415287466,2446.843537605215,0.08046776739067338,-311.45628055300773,107.74387694732376,-76.08335734967602,13.885545239387987,-7.822837675302383,-30.476950394693084,-30.663388477363622,-43.35690035006784,-25.80472480058202,-4.344224308548816,-28.3637470947147,-7.885459304644777,-7.572543703794739,-15.17207557718105,2.4940564715973967,-12.433280165906325,7.938564419329006,14.617149541547175,-2.0263153909531377,3.0498746766143485,abhogi
20,T. M. Krishna - Sabha Pathiku-1,0.022719260305166245,0.26476014655351776,1998.9335431464863,1747.986075957124,3840.5833685576026,0.12398153276585822,-405.2313064940081,102.07781822691346,-29.067202264343745,25.005372612742928,-19.846341791606697,-18.208502807807488,2.386797422041154,-26.188286666730534,-26.948799143828523,5.905236478268441,-11.026651479063277,-6.62022254901521,0.1826510093796984,-26.727552588898348,7.038087093067247,-0.27640050631587726,-27.392164671447144,-0.3626825893910399,-7.965971125589012,-7.417897063084341,abhogi
21,T. M. Krishna - Sabha Pathiku-2,0.022719260305166245,0.26476014655351776,1998.9335431464863,1747.986075957124,3840.5833685576026,0.12398153276585822,-405.2313064940081,102.07781822691346,-29.067202264343745,25.005372612742928,-19.846341791606697,-18.208502807807488,2.386797422041154,-26.188286666730534,-26.948799143828523,5.905236478268441,-11.026651479063277,-6.62022254901521,0.1826510093796984,-26.727552588898348,7.038087093067247,-0.27640050631587726,-27.392164671447144,-0.3626825893910399,-7.965971125589012,-7.417897063084341,abhogi
22,T. M. Krishna - Sabha Pathiku-3,0.044285498559474945,0.28111588399260284,2009.8824483872202,1897.4258659379657,3840.3121948242188,0.11489048288829291,-294.04233533751113,103.82011012280579,-42.158998130360125,12.577856529419607,-13.772190667015451,-30.895840327103407,-4.810109677498199,-28.103580918042777,-32.6985433480211,15.434201554622192,-20.137132147800212,-11.633347559874402,-0.69590525937776,-22.981638864442495,4.611205294512854,-4.839151757837394,-31.075329944209713,5.943720179139246,-15.479059305854872,-10.157296534726493,abhogi
23,T. M. Krishna - Sabha Pathiku-4,0.021807748824357986,0.25113519250260874,2689.183860085326,1703.307231688543,4296.81810976854,0.18512509474113806,-442.26390647174554,30.809047022627958,-24.321011800622504,34.80124865039166,-9.582356480130994,-16.94716389290766,0.5816641690709483,-20.241319262155073,-18.36277172721878,1.4059691515917154,-13.55198629668058,-6.613926369630395,0.8624697623183427,-18.68077118840353,3.306299507996917,0.39929806546181634,-23.810916404214055,-1.6043692991912233,-5.268403719087056,-7.12127244940737,abhogi
24,T. M. Krishna - Sabha Pathiku-5,0.08268523961305618,0.26493733941184144,2274.959142223552,1823.6655914089993,3879.8031251821944,0.13838674061333955,-245.7921559224471,54.80544110258366,-87.3372879535748,6.416812312894705,-12.77664707625392,-44.06863872297808,-20.089660790569773,-29.851624539112436,-33.59236595955206,7.634678842717247,-19.83388243585179,-15.197859094780377,-4.598816766918006,-22.75184892410069,-6.84902209925392,-11.217086398728217,-28.428272779950298,4.854530446744152,-13.597874142777352,5.625880568955819,abhogi
25,T. M. Krishna - Sabha Pathiku-6,0.03771355003118515,0.27422484138487957,2691.652398911838,1699.8767925708041,4260.4908729667095,0.17955404253148322,-368.11272504918816,45.76405402146219,-39.53546068752026,21.99964901342727,-11.95614113093044,-24.958049946559594,-6.518632683119831,-23.48996119111235,-20.822464965046876,6.343768437670684,-14.384175476334555,-9.572032259385306,1.6471320070581497,-16.86501218847941,-1.712577505709818,0.27766441885549864,-24.653610640114852,3.880324914351683,-6.6061327351332055,-3.451390401638488,abhogi
